Row	Sample	Anon Student Id	Problem Hierarchy	Problem Name	Problem View	Problem Start Time	Problem End Time	Latency (sec)	Steps Missing Start Times	Hints	Incorrects	Corrects	Avg Corrects	Steps	Avg Assistance Score	Correct First Attempts	Condition	KCs (Default)	Steps without KCs (Default)	KC List (Default)	KCs (Single-KC)	Steps without KCs (Single-KC)	KC List (Single-KC)	KCs (Unique-step)	Steps without KCs (Unique-step)	KC List (Unique-step)
578	All Data	bigmonkey	Assignment red, ProblemSet Red Level 3!	3xplus2eq8-diagrams-first	1	2021-05-12 17:04:00	2021-05-12 17:05:00	60.000	0	0	0	8	1.000	8	0.000	8	none (none)	8	1	cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	8	0	KC136, KC285, KC295, KC331, KC547, KC578, KC592, KC71
579	All Data	bigmonkey	Assignment red, ProblemSet Red Level 3!	3xplus8eq17-diagrams-first	1	2021-05-12 17:05:00	2021-05-12 17:05:00	0.000	0	0	0	8	1.000	8	0.000	8	none (none)	8	1	cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	8	0	KC111, KC216, KC241, KC394, KC470, KC563, KC573, KC676
580	All Data	bigmonkey	Assignment red, ProblemSet Red Level 3!	4xplus3eq11-diagrams-first	1	2021-05-12 17:06:00	2021-05-12 17:06:00	0.000	0	0	0	8	1.000	8	0.000	8	none (none)	8	1	cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	8	0	KC283, KC353, KC416, KC49, KC525, KC559, KC670, KC82
581	All Data	bigmonkey	Assignment red, ProblemSet Red Level 4!	1plus2xeq5-diagrams-first	1	2021-05-13 16:28:00	2021-05-13 16:29:00	60.000	0	0	1	8	1.000	8	0.125	8	none (none)	8	1	cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	8	0	KC118, KC301, KC340, KC352, KC375, KC481, KC551, KC656
582	All Data	bigmonkey	Assignment red, ProblemSet Red Level 4!	7plus2xeq11-diagrams-first	1	2021-05-13 16:29:00	2021-05-13 16:30:00	60.000	0	0	0	8	1.000	8	0.000	8	none (none)	8	1	cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	8	0	KC170, KC205, KC234, KC282, KC43, KC468, KC56, KC59
583	All Data	bigmonkey	Assignment red, ProblemSet Red Level 4!	9eq2xplus5-diagrams-first	1	2021-05-13 16:30:00	2021-05-13 16:30:00	0.000	0	0	0	8	1.000	8	0.000	8	none (none)	8	1	cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	8	0	KC114, KC138, KC147, KC181, KC377, KC417, KC437, KC529
584	All Data	bigmonkey	Assignment red, ProblemSet Red Level 4!	15eq4xplus3-diagrams-first	1	2021-05-13 16:31:00	2021-05-13 16:31:00	0.000	0	0	0	8	1.000	8	0.000	8	none (none)	8	1	cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	8	0	KC150, KC218, KC286, KC318, KC509, KC532, KC6, KC633
585	All Data	bigmonkey	Assignment red, ProblemSet Red Level 4!	19eq3xplus4-diagrams-first	1	2021-05-13 16:32:00	2021-05-13 16:32:00	0.000	0	0	0	8	1.000	8	0.000	8	none (none)	8	1	cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	8	0	KC198, KC223, KC436, KC483, KC492, KC536, KC587, KC73
586	All Data	bigmonkey	Assignment red, ProblemSet Red Level 4!	15eq4xplus7-diagrams-first	1	2021-05-13 16:33:00	2021-05-13 16:33:00	0.000	0	0	0	8	1.000	8	0.000	8	none (none)	8	1	cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	8	0	KC173, KC19, KC299, KC337, KC366, KC552, KC584, KC632
587	All Data	bigmonkey	Assignment red, ProblemSet Red Level 4!	7eq5plus2x-diagrams-first	1	2021-05-13 16:33:00	2021-05-13 16:34:00	60.000	0	0	0	8	1.000	8	0.000	8	none (none)	8	1	cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	8	0	KC112, KC116, KC317, KC338, KC491, KC562, KC591, KC637
588	All Data	bigmonkey	Assignment red, ProblemSet Red Level 4!	8eq3plus5x-diagrams-first	1	2021-05-13 16:34:00	2021-05-13 16:35:00	60.000	0	0	0	7	1.000	7	0.000	7	none (none)	8	0	cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	7	0	KC109, KC260, KC302, KC333, KC574, KC608, KC613
589	All Data	bigmonkey	Assignment red, ProblemSet Red Level 5!	3xeqxplus4-diagrams-first	1	2021-05-13 16:36:00	2021-05-13 16:37:00	60.000	0	0	0	8	1.000	8	0.000	8	none (none)	8	1	cancel-var, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-var, subtraction-var	1	0	Single-KC	8	0	KC107, KC149, KC206, KC274, KC279, KC397, KC515, KC671
590	All Data	bigmonkey	Assignment red, ProblemSet Red Level 5!	7xeq2xplus5-diagrams-first	1	2021-05-13 16:37:00	2021-05-13 16:38:00	60.000	0	0	5	7	1.000	7	0.714	6	none (none)	8	0	cancel-var, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-var, subtraction-var	1	0	Single-KC	7	0	KC12, KC275, KC373, KC413, KC458, KC518, KC58
591	All Data	bigmonkey	Assignment red, ProblemSet Red Level 5!	6xeq7plus5x-diagrams-first	1	2021-05-13 16:39:00	2021-05-13 16:40:00	60.000	0	0	0	5	1.000	5	0.000	5	none (none)	5	1	cancel-var, combine-like-var, selectd-given-eq, selectd-subtract-var, subtraction-var	1	0	Single-KC	5	0	KC127, KC158, KC250, KC349, KC652
592	All Data	bigmonkey	Assignment red, ProblemSet Red Level 5!	7xeq20plus2x-diagrams-first	1	2021-05-13 16:40:00	2021-05-13 16:40:00	0.000	0	0	2	8	1.000	8	0.250	8	none (none)	8	1	cancel-var, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-var, subtraction-var	1	0	Single-KC	8	0	KC143, KC17, KC270, KC273, KC28, KC407, KC469, KC471
593	All Data	bigmonkey	Assignment red, ProblemSet Red Level 6!	5xeq2xplus15-diagrams-first	1	2021-05-13 16:41:00	2021-05-13 16:41:00	0.000	0	0	0	8	1.000	8	0.000	8	none (none)	8	1	cancel-var, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-var, subtraction-var	1	0	Single-KC	8	0	KC113, KC115, KC276, KC499, KC595, KC60, KC607, KC70
594	All Data	bigmonkey	Assignment red, ProblemSet Red Level 6!	9xeq5xplus8-diagrams-first	1	2021-05-13 16:41:00	2021-05-13 16:42:00	60.000	0	0	0	6	1.000	6	0.000	6	none (none)	8	0	cancel-var, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-var, subtraction-var	1	0	Single-KC	6	0	KC133, KC418, KC489, KC490, KC596, KC644
595	All Data	bigmonkey	Assignment red, ProblemSet Red Level 6!	4xeq2xplus6-diagrams-first	1	2021-05-13 16:44:00	2021-05-13 16:44:00	0.000	0	0	0	8	1.000	8	0.000	8	none (none)	8	1	cancel-var, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-var, subtraction-var	1	0	Single-KC	8	0	KC195, KC219, KC230, KC253, KC289, KC304, KC564, KC89
596	All Data	bigmonkey	Assignment red, ProblemSet Red Level 6!	6xeq4xplus10-diagrams-first	1	2021-05-17 16:28:00	2021-05-17 16:30:00	120.000	0	0	43	8	1.000	8	5.375	7	none (none)	8	1	cancel-var, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-var, subtraction-var	1	0	Single-KC	8	0	KC360, KC396, KC435, KC54, KC554, KC598, KC617, KC86
597	All Data	bigmouse	Assignment red, ProblemSet Red Level 1!	xplus2eq6-diagrams-first	1	2021-05-12 16:59:00	2021-05-12 17:00:00	60.000	0	0	0	5	1.000	5	0.000	5	none (none)	5	1	cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	5	0	KC15, KC284, KC319, KC504, KC538
598	All Data	bigmouse	Assignment red, ProblemSet Red Level 1!	xplus3eq5-diagrams-first	1	2021-05-12 17:08:00	2021-05-14 16:36:00	170880.000	0	0	0	5	1.000	5	0.000	5	none (none)	5	1	cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	5	0	KC308, KC398, KC520, KC542, KC62
599	All Data	bigmouse	Assignment red, ProblemSet Red Level 1!	xplus3eq8-diagrams-first	1	2021-05-14 16:39:00	2021-05-14 16:40:00	60.000	0	0	4	5	1.000	5	0.800	4	none (none)	5	1	cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	5	0	KC122, KC494, KC550, KC566, KC90
600	All Data	bigmouse	Assignment red, ProblemSet Red Level 1!	xplus6eq8-diagrams-first	1	2021-05-14 16:43:00	2021-05-14 16:45:00	120.000	0	0	4	5	1.000	5	0.800	4	none (none)	5	1	cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	5	0	KC16, KC248, KC5, KC537, KC615
601	All Data	bigmouse	Assignment red, ProblemSet Red Level 1!	1plusxeq7-diagrams-first	1	2021-05-14 16:46:00	2021-05-14 16:49:00	180.000	0	0	3	5	1.000	5	0.600	3	none (none)	5	1	cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	5	0	KC156, KC293, KC357, KC382, KC414
602	All Data	bigmouse	Assignment red, ProblemSet Red Level 1!	2plusxeq9-diagrams-first	1	2021-05-14 16:49:00	2021-05-14 16:54:00	300.000	0	0	3	5	1.000	5	0.600	4	none (none)	5	1	cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	5	0	KC167, KC214, KC374, KC544, KC619
603	All Data	bigmouse	Assignment red, ProblemSet Red Level 1!	5plusxeq7-diagrams-first	1	2021-05-14 16:54:00	2021-05-14 16:54:00	0.000	0	0	0	1	1.000	1	0.000	1	none (none)	1	0	selectd-given-eq	1	0	Single-KC	1	0	KC40
604	All Data	bigowl	Assignment red, ProblemSet Red Level 1!	xplus2eq6-diagrams-first	1	2021-05-17 18:16:00	2021-05-17 18:17:00	60.000	0	2	1	5	1.000	5	0.600	5	none (none)	5	1	cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	5	0	KC15, KC284, KC319, KC504, KC538
605	All Data	bigowl	Assignment red, ProblemSet Red Level 1!	xplus3eq5-diagrams-first	1	2021-05-17 18:17:00	2021-05-17 18:19:00	120.000	0	0	0	5	1.000	5	0.000	5	none (none)	5	1	cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	5	0	KC308, KC398, KC520, KC542, KC62
606	All Data	bigowl	Assignment red, ProblemSet Red Level 1!	xplus3eq8-diagrams-first	1	2021-05-17 18:19:00	2021-05-17 18:20:00	60.000	0	0	0	5	1.000	5	0.000	5	none (none)	5	1	cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	5	0	KC122, KC494, KC550, KC566, KC90
607	All Data	bigowl	Assignment red, ProblemSet Red Level 1!	xplus6eq8-diagrams-first	1	2021-05-17 18:20:00	2021-05-17 18:20:00	0.000	0	0	0	5	1.000	5	0.000	5	none (none)	5	1	cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	5	0	KC16, KC248, KC5, KC537, KC615
608	All Data	bigowl	Assignment red, ProblemSet Red Level 1!	1plusxeq7-diagrams-first	1	2021-05-17 18:20:00	2021-05-17 18:21:00	60.000	0	0	0	5	1.000	5	0.000	5	none (none)	5	1	cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	5	0	KC156, KC293, KC357, KC382, KC414
609	All Data	bigowl	Assignment red, ProblemSet Red Level 1!	2plusxeq9-diagrams-first	1	2021-05-17 18:21:00	2021-05-17 18:21:00	0.000	0	0	0	5	1.000	5	0.000	5	none (none)	5	1	cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	5	0	KC167, KC214, KC374, KC544, KC619
610	All Data	bigowl	Assignment red, ProblemSet Red Level 1!	5plusxeq7-diagrams-first	1	2021-05-17 18:22:00	2021-05-17 18:22:00	0.000	0	0	0	5	1.000	5	0.000	5	none (none)	5	1	cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	5	0	KC172, KC192, KC313, KC371, KC40
611	All Data	bigowl	Assignment red, ProblemSet Red Level 1!	4plusxeq9-diagrams-first	1	2021-05-17 18:22:00	2021-05-17 18:22:00	0.000	0	0	0	5	1.000	5	0.000	5	none (none)	5	1	cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	5	0	KC163, KC254, KC506, KC556, KC61
612	All Data	bigowl	Assignment red, ProblemSet Red Level 2!	8eqxplus3-diagrams-first	1	2021-05-17 18:23:00	2021-05-17 18:23:00	0.000	0	0	0	5	1.000	5	0.000	5	none (none)	5	1	cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	5	0	KC257, KC306, KC322, KC495, KC57
613	All Data	bigowl	Assignment red, ProblemSet Red Level 2!	3eqxplus1-diagrams-first	1	2021-05-17 18:23:00	2021-05-17 18:24:00	60.000	0	0	0	5	1.000	5	0.000	5	none (none)	5	1	cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	5	0	KC164, KC526, KC548, KC605, KC65
614	All Data	bigowl	Assignment red, ProblemSet Red Level 2!	9eq4plusx-diagrams-first	1	2021-05-17 18:24:00	2021-05-17 18:24:00	0.000	0	0	0	5	1.000	5	0.000	5	none (none)	5	1	cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	5	0	KC277, KC390, KC528, KC557, KC669
615	All Data	bigowl	Assignment red, ProblemSet Red Level 2!	10eq5plusx-diagrams-first	1	2021-05-17 18:25:00	2021-05-17 18:25:00	0.000	0	0	0	5	1.000	5	0.000	5	none (none)	5	1	cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	5	0	KC180, KC224, KC401, KC627, KC95
616	All Data	bigowl	Assignment red, ProblemSet Red Level 3!	2xplus3eq7-diagrams-first	1	2021-05-17 18:25:00	2021-05-17 18:26:00	60.000	0	0	2	8	1.000	8	0.250	8	none (none)	8	1	cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	8	0	KC323, KC36, KC406, KC41, KC530, KC560, KC580, KC84
617	All Data	bigowl	Assignment red, ProblemSet Red Level 3!	3xplus1eq10-diagrams-first	1	2021-05-17 18:27:00	2021-05-17 18:28:00	60.000	0	0	3	8	1.000	8	0.375	7	none (none)	8	1	cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	8	0	KC102, KC146, KC326, KC345, KC408, KC474, KC594, KC668
618	All Data	bigowl	Assignment red, ProblemSet Red Level 3!	4xplus1eq9-diagrams-first	1	2021-05-17 18:28:00	2021-05-17 18:29:00	60.000	0	0	0	8	1.000	8	0.000	8	none (none)	8	1	cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	8	0	KC298, KC3, KC305, KC334, KC354, KC463, KC511, KC99
619	All Data	bigowl	Assignment red, ProblemSet Red Level 3!	3xplus2eq8-diagrams-first	1	2021-05-17 18:29:00	2021-05-17 18:30:00	60.000	0	0	1	8	1.000	8	0.125	8	none (none)	8	1	cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	8	0	KC136, KC285, KC295, KC331, KC547, KC578, KC592, KC71
620	All Data	bigowl	Assignment red, ProblemSet Red Level 3!	3xplus8eq17-diagrams-first	1	2021-05-17 18:30:00	2021-05-17 18:30:00	0.000	0	0	0	8	1.000	8	0.000	8	none (none)	8	1	cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	8	0	KC111, KC216, KC241, KC394, KC470, KC563, KC573, KC676
621	All Data	bigrabbit	Assignment red, ProblemSet Red Level 1!	xplus2eq6-diagrams-first	1	2021-05-12 18:34:00	2021-05-12 18:35:00	60.000	0	0	0	5	1.000	5	0.000	5	none (none)	5	1	cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	5	0	KC15, KC284, KC319, KC504, KC538
622	All Data	bigrabbit	Assignment red, ProblemSet Red Level 1!	xplus3eq5-diagrams-first	1	2021-05-12 18:35:00	2021-05-12 18:36:00	60.000	0	0	0	5	1.000	5	0.000	5	none (none)	5	1	cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	5	0	KC308, KC398, KC520, KC542, KC62
623	All Data	bigrabbit	Assignment red, ProblemSet Red Level 1!	xplus3eq8-diagrams-first	1	2021-05-12 18:36:00	2021-05-12 18:37:00	60.000	0	0	0	5	1.000	5	0.000	5	none (none)	5	1	cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	5	0	KC122, KC494, KC550, KC566, KC90
624	All Data	bigrabbit	Assignment red, ProblemSet Red Level 1!	xplus6eq8-diagrams-first	1	2021-05-12 18:37:00	2021-05-12 18:37:00	0.000	0	0	0	5	1.000	5	0.000	5	none (none)	5	1	cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	5	0	KC16, KC248, KC5, KC537, KC615
625	All Data	bigrabbit	Assignment red, ProblemSet Red Level 1!	1plusxeq7-diagrams-first	1	2021-05-12 18:37:00	2021-05-12 18:38:00	60.000	0	0	0	5	1.000	5	0.000	5	none (none)	5	1	cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	5	0	KC156, KC293, KC357, KC382, KC414
626	All Data	bigrabbit	Assignment red, ProblemSet Red Level 1!	2plusxeq9-diagrams-first	1	2021-05-12 18:38:00	2021-05-12 18:38:00	0.000	0	0	0	5	1.000	5	0.000	5	none (none)	5	1	cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	5	0	KC167, KC214, KC374, KC544, KC619
627	All Data	bigrabbit	Assignment red, ProblemSet Red Level 1!	5plusxeq7-diagrams-first	1	2021-05-12 18:39:00	2021-05-12 18:39:00	0.000	0	0	0	5	1.000	5	0.000	5	none (none)	5	1	cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	5	0	KC172, KC192, KC313, KC371, KC40
628	All Data	bigrabbit	Assignment red, ProblemSet Red Level 1!	4plusxeq9-diagrams-first	1	2021-05-12 18:40:00	2021-05-12 18:40:00	0.000	0	0	0	5	1.000	5	0.000	5	none (none)	5	1	cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	5	0	KC163, KC254, KC506, KC556, KC61
629	All Data	bigrabbit	Assignment red, ProblemSet Red Level 2!	8eqxplus3-diagrams-first	1	2021-05-12 18:44:00	2021-05-12 18:45:00	60.000	0	0	2	5	1.000	5	0.400	4	none (none)	5	1	cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	5	0	KC257, KC306, KC322, KC495, KC57
630	All Data	bigrabbit	Assignment red, ProblemSet Red Level 2!	3eqxplus1-diagrams-first	1	2021-05-12 18:45:00	2021-05-12 18:46:00	60.000	0	0	0	5	1.000	5	0.000	5	none (none)	5	1	cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	5	0	KC164, KC526, KC548, KC605, KC65
631	All Data	bigrabbit	Assignment red, ProblemSet Red Level 2!	9eq4plusx-diagrams-first	1	2021-05-12 18:46:00	2021-05-12 18:46:00	0.000	0	0	0	5	1.000	5	0.000	5	none (none)	5	1	cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	5	0	KC277, KC390, KC528, KC557, KC669
632	All Data	bigrabbit	Assignment red, ProblemSet Red Level 2!	10eq5plusx-diagrams-first	1	2021-05-12 18:47:00	2021-05-12 18:47:00	0.000	0	0	0	5	1.000	5	0.000	5	none (none)	5	1	cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	5	0	KC180, KC224, KC401, KC627, KC95
633	All Data	bigrabbit	Assignment red, ProblemSet Red Level 3!	2xplus3eq7-diagrams-first	1	2021-05-12 18:48:00	2021-05-12 18:49:00	60.000	0	0	0	8	1.000	8	0.000	8	none (none)	8	1	cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	8	0	KC323, KC36, KC406, KC41, KC530, KC560, KC580, KC84
634	All Data	bigrabbit	Assignment red, ProblemSet Red Level 3!	3xplus1eq10-diagrams-first	1	2021-05-12 18:49:00	2021-05-12 18:50:00	60.000	0	0	0	8	1.000	8	0.000	8	none (none)	8	1	cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	8	0	KC102, KC146, KC326, KC345, KC408, KC474, KC594, KC668
635	All Data	bigrabbit	Assignment red, ProblemSet Red Level 3!	4xplus1eq9-diagrams-first	1	2021-05-12 18:50:00	2021-05-12 18:51:00	60.000	0	0	0	8	1.000	8	0.000	8	none (none)	8	1	cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	8	0	KC298, KC3, KC305, KC334, KC354, KC463, KC511, KC99
636	All Data	bigrabbit	Assignment red, ProblemSet Red Level 3!	3xplus2eq8-diagrams-first	1	2021-05-12 18:51:00	2021-05-12 18:52:00	60.000	0	0	0	8	1.000	8	0.000	8	none (none)	8	1	cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	8	0	KC136, KC285, KC295, KC331, KC547, KC578, KC592, KC71
